,Date,Time,Vis,VisScore,Home,Home_Score,Box Score,OT,Attendence,Venue,Notes
1272,"Tue, Apr 26, 2022",10:00p,New Orleans Pelicans,97,Phoenix Suns,112,Box Score,,"17,071",Phoenix Suns Arena,
1273,"Wed, Apr 27, 2022",7:30p,Chicago Bulls,100,Milwaukee Bucks,116,Box Score,,"17,506",Fiserv Forum,
1274,"Wed, Apr 27, 2022",10:00p,Denver Nuggets,98,Golden State Warriors,102,Box Score,,"18,064",Chase Center,
1275,"Thu, Apr 28, 2022",7:00p,Philadelphia 76ers,132,Toronto Raptors,97,Box Score,,"19,800",Scotiabank Arena,
1276,"Thu, Apr 28, 2022",7:30p,Phoenix Suns,115,New Orleans Pelicans,109,Box Score,,"18,710",Smoothie King Center,
1277,"Thu, Apr 28, 2022",10:00p,Dallas Mavericks,98,Utah Jazz,96,Box Score,,"18,306",Vivint Smart Home Arena,
1278,"Fri, Apr 29, 2022",9:00p,Memphis Grizzlies,114,Minnesota Timberwolves,106,Box Score,,"20,323",Target Center,
1279,"Sun, May 1, 2022",1:00p,Milwaukee Bucks,101,Boston Celtics,89,Box Score,,"19,156",TD Garden,
1280,"Sun, May 1, 2022",3:30p,Golden State Warriors,117,Memphis Grizzlies,116,Box Score,,"17,794",FedEx Forum,
1281,"Mon, May 2, 2022",7:30p,Philadelphia 76ers,92,Miami Heat,106,Box Score,,"19,620",FTX Arena,
1282,"Mon, May 2, 2022",10:00p,Dallas Mavericks,114,Phoenix Suns,121,Box Score,,"17,071",Phoenix Suns Arena,
1283,"Tue, May 3, 2022",7:00p,Milwaukee Bucks,86,Boston Celtics,109,Box Score,,"19,156",TD Garden,
1284,"Tue, May 3, 2022",9:30p,Golden State Warriors,101,Memphis Grizzlies,106,Box Score,,"17,794",FedEx Forum,
1285,"Wed, May 4, 2022",7:30p,Philadelphia 76ers,103,Miami Heat,119,Box Score,,"19,759",FTX Arena,
1286,"Wed, May 4, 2022",10:00p,Dallas Mavericks,109,Phoenix Suns,129,Box Score,,"17,071",Phoenix Suns Arena,
1287,"Fri, May 6, 2022",7:00p,Miami Heat,79,Philadelphia 76ers,99,Box Score,,"21,033",Wells Fargo Center,
1288,"Fri, May 6, 2022",9:30p,Phoenix Suns,94,Dallas Mavericks,103,Box Score,,"20,777",American Airlines Center,
1289,"Sat, May 7, 2022",3:30p,Boston Celtics,101,Milwaukee Bucks,103,Box Score,,"17,736",Fiserv Forum,
1290,"Sat, May 7, 2022",8:30p,Memphis Grizzlies,112,Golden State Warriors,142,Box Score,,"18,064",Chase Center,
1291,"Sun, May 8, 2022",3:30p,Phoenix Suns,101,Dallas Mavericks,111,Box Score,,"20,610",American Airlines Center,
1292,"Sun, May 8, 2022",8:00p,Miami Heat,108,Philadelphia 76ers,116,Box Score,,"21,194",Wells Fargo Center,
1293,"Mon, May 9, 2022",7:30p,Boston Celtics,116,Milwaukee Bucks,108,Box Score,,"17,505",Fiserv Forum,
1294,"Mon, May 9, 2022",10:00p,Memphis Grizzlies,98,Golden State Warriors,101,Box Score,,"18,064",Chase Center,
1295,"Tue, May 10, 2022",7:30p,Philadelphia 76ers,85,Miami Heat,120,Box Score,,"19,868",FTX Arena,
1296,"Tue, May 10, 2022",10:00p,Dallas Mavericks,80,Phoenix Suns,110,Box Score,,"17,071",Phoenix Suns Arena,
1297,"Wed, May 11, 2022",7:00p,Milwaukee Bucks,110,Boston Celtics,107,Box Score,,"19,156",TD Garden,
1298,"Wed, May 11, 2022",9:30p,Golden State Warriors,95,Memphis Grizzlies,134,Box Score,,"17,794",FedEx Forum,
1299,"Thu, May 12, 2022",7:00p,Miami Heat,99,Philadelphia 76ers,90,Box Score,,"21,082",Wells Fargo Center,
1300,"Thu, May 12, 2022",9:30p,Phoenix Suns,86,Dallas Mavericks,113,Box Score,,"20,777",American Airlines Center,
1301,"Fri, May 13, 2022",7:30p,Boston Celtics,108,Milwaukee Bucks,95,Box Score,,"17,681",Fiserv Forum,
1302,"Fri, May 13, 2022",10:00p,Memphis Grizzlies,96,Golden State Warriors,110,Box Score,,"18,064",Chase Center,
1303,"Sun, May 15, 2022",3:30p,Milwaukee Bucks,81,Boston Celtics,109,Box Score,,"19,156",TD Garden,
1304,"Sun, May 15, 2022",8:00p,Dallas Mavericks,123,Phoenix Suns,90,Box Score,,"17,071",Phoenix Suns Arena,
1305,"Tue, May 17, 2022",8:30p,Boston Celtics,107,Miami Heat,118,Box Score,,"19,774",FTX Arena,
1306,"Wed, May 18, 2022",9:00p,Dallas Mavericks,87,Golden State Warriors,112,Box Score,,"18,064",Chase Center,
1307,"Thu, May 19, 2022",8:30p,Boston Celtics,127,Miami Heat,102,Box Score,,"20,100",FTX Arena,
1308,"Fri, May 20, 2022",9:00p,Dallas Mavericks,117,Golden State Warriors,126,Box Score,,"18,064",Chase Center,
1309,"Sat, May 21, 2022",8:30p,Miami Heat,109,Boston Celtics,103,Box Score,,"19,156",TD Garden,
1310,"Sun, May 22, 2022",9:00p,Golden State Warriors,109,Dallas Mavericks,100,Box Score,,"20,813",American Airlines Center,
1311,"Mon, May 23, 2022",8:30p,Miami Heat,82,Boston Celtics,102,Box Score,,"19,156",TD Garden,
1312,"Tue, May 24, 2022",9:00p,Golden State Warriors,109,Dallas Mavericks,119,Box Score,,"20,810",American Airlines Center,
1313,"Wed, May 25, 2022",8:30p,Boston Celtics,93,Miami Heat,80,Box Score,,"19,819",FTX Arena,
1314,"Thu, May 26, 2022",9:00p,Dallas Mavericks,110,Golden State Warriors,120,Box Score,,"18,064",Chase Center,
1315,"Fri, May 27, 2022",8:30p,Miami Heat,111,Boston Celtics,103,Box Score,,"19,156",TD Garden,
1316,"Sun, May 29, 2022",8:30p,Boston Celtics,100,Miami Heat,96,Box Score,,"20,200",FTX Arena,
1317,"Thu, Jun 2, 2022",9:00p,Boston Celtics,120,Golden State Warriors,108,Box Score,,"18,064",Chase Center,
1318,"Sun, Jun 5, 2022",8:00p,Boston Celtics,88,Golden State Warriors,107,Box Score,,"18,064",Chase Center,
1319,"Wed, Jun 8, 2022",9:00p,Golden State Warriors,100,Boston Celtics,116,Box Score,,"19,156",TD Garden,
1320,"Fri, Jun 10, 2022",9:00p,Golden State Warriors,107,Boston Celtics,97,Box Score,,"19,156",TD Garden,
1321,"Mon, Jun 13, 2022",9:00p,Boston Celtics,94,Golden State Warriors,104,Box Score,,"18,064",Chase Center,
1322,"Thu, Jun 16, 2022",9:00p,Golden State Warriors,103,Boston Celtics,90,Box Score,,"19,156",TD Garden,
0,"Tue, Dec 22, 2020",7:00p,Golden State Warriors,99,Brooklyn Nets,125,Box Score,,0,Barclays Center,
1,"Tue, Dec 22, 2020",10:00p,Los Angeles Clippers,116,Los Angeles Lakers,109,Box Score,,0,STAPLES Center,
2,"Wed, Dec 23, 2020",7:00p,Charlotte Hornets,114,Cleveland Cavaliers,121,Box Score,,300,Rocket Mortgage Fieldhouse,
3,"Wed, Dec 23, 2020",7:00p,New York Knicks,107,Indiana Pacers,121,Box Score,,0,Bankers Life Fieldhouse,
4,"Wed, Dec 23, 2020",7:00p,Miami Heat,107,Orlando Magic,113,Box Score,,"3,396",Amway Center,
5,"Wed, Dec 23, 2020",7:00p,Washington Wizards,107,Philadelphia 76ers,113,Box Score,,0,Wells Fargo Center,
6,"Wed, Dec 23, 2020",7:30p,New Orleans Pelicans,113,Toronto Raptors,99,Box Score,,"3,800",Amalie Arena,
7,"Wed, Dec 23, 2020",7:30p,Milwaukee Bucks,121,Boston Celtics,122,Box Score,,0,TD Garden,
8,"Wed, Dec 23, 2020",8:00p,Atlanta Hawks,124,Chicago Bulls,104,Box Score,,0,United Center,
9,"Wed, Dec 23, 2020",8:00p,San Antonio Spurs,131,Memphis Grizzlies,119,Box Score,,0,FedEx Forum,
10,"Wed, Dec 23, 2020",8:00p,Detroit Pistons,101,Minnesota Timberwolves,111,Box Score,,0,Target Center,
11,"Wed, Dec 23, 2020",9:00p,Sacramento Kings,124,Denver Nuggets,122,Box Score,OT,0,Ball Arena,
12,"Wed, Dec 23, 2020",10:00p,Utah Jazz,120,Portland Trail Blazers,100,Box Score,,0,Moda Center,
13,"Wed, Dec 23, 2020",10:30p,Dallas Mavericks,102,Phoenix Suns,106,Box Score,,0,Phoenix Suns Arena,
14,"Fri, Dec 25, 2020",12:00p,New Orleans Pelicans,98,Miami Heat,111,Box Score,,0,AmericanAirlines Arena,
15,"Fri, Dec 25, 2020",2:30p,Golden State Warriors,99,Milwaukee Bucks,138,Box Score,,0,Fiserv Forum,
16,"Fri, Dec 25, 2020",5:00p,Brooklyn Nets,123,Boston Celtics,95,Box Score,,0,TD Garden,
17,"Fri, Dec 25, 2020",8:00p,Dallas Mavericks,115,Los Angeles Lakers,138,Box Score,,0,STAPLES Center,
18,"Fri, Dec 25, 2020",10:30p,Los Angeles Clippers,121,Denver Nuggets,108,Box Score,,0,Ball Arena,
19,"Sat, Dec 26, 2020",5:00p,Atlanta Hawks,122,Memphis Grizzlies,112,Box Score,,0,FedEx Forum,
20,"Sat, Dec 26, 2020",7:00p,Oklahoma City Thunder,109,Charlotte Hornets,107,Box Score,,0,Spectrum Center,
21,"Sat, Dec 26, 2020",7:00p,Cleveland Cavaliers,128,Detroit Pistons,119,Box Score,2OT,0,Little Caesars Arena,
22,"Sat, Dec 26, 2020",7:00p,Orlando Magic,130,Washington Wizards,120,Box Score,,0,Capital One Arena,
23,"Sat, Dec 26, 2020",7:30p,Philadelphia 76ers,109,New York Knicks,89,Box Score,,0,Madison Square Garden (IV),
24,"Sat, Dec 26, 2020",8:00p,Indiana Pacers,125,Chicago Bulls,106,Box Score,,0,United Center,
25,"Sat, Dec 26, 2020",8:30p,Toronto Raptors,114,San Antonio Spurs,119,Box Score,,0,AT&T Center,
26,"Sat, Dec 26, 2020",9:00p,Minnesota Timberwolves,116,Utah Jazz,111,Box Score,,"1,932",Vivint Smart Home Arena,
27,"Sat, Dec 26, 2020",10:00p,Houston Rockets,126,Portland Trail Blazers,128,Box Score,OT,0,Moda Center,
28,"Sat, Dec 26, 2020",10:00p,Phoenix Suns,103,Sacramento Kings,106,Box Score,,0,Golden 1 Center,
29,"Sun, Dec 27, 2020",3:30p,Dallas Mavericks,124,Los Angeles Clippers,73,Box Score,,0,STAPLES Center,
30,"Sun, Dec 27, 2020",7:00p,San Antonio Spurs,95,New Orleans Pelicans,98,Box Score,,750,Smoothie King Center,
31,"Sun, Dec 27, 2020",7:00p,Orlando Magic,120,Washington Wizards,113,Box Score,,0,Capital One Arena,
32,"Sun, Dec 27, 2020",7:00p,Brooklyn Nets,104,Charlotte Hornets,106,Box Score,,0,Spectrum Center,
33,"Sun, Dec 27, 2020",7:30p,Philadelphia 76ers,94,Cleveland Cavaliers,118,Box Score,,300,Rocket Mortgage Fieldhouse,
34,"Sun, Dec 27, 2020",7:30p,Milwaukee Bucks,110,New York Knicks,130,Box Score,,0,Madison Square Garden (IV),
35,"Sun, Dec 27, 2020",8:00p,Boston Celtics,107,Indiana Pacers,108,Box Score,,0,Bankers Life Fieldhouse,
36,"Sun, Dec 27, 2020",8:00p,Golden State Warriors,129,Chicago Bulls,128,Box Score,,0,United Center,
37,"Sun, Dec 27, 2020",9:00p,Phoenix Suns,116,Sacramento Kings,100,Box Score,,0,Golden 1 Center,
38,"Sun, Dec 27, 2020",10:00p,Minnesota Timberwolves,91,Los Angeles Lakers,127,Box Score,,0,STAPLES Center,
39,"Mon, Dec 28, 2020",7:30p,Memphis Grizzlies,116,Brooklyn Nets,111,Box Score,OT,0,Barclays Center,
40,"Mon, Dec 28, 2020",7:30p,Detroit Pistons,120,Atlanta Hawks,128,Box Score,,0,State Farm Arena,
41,"Mon, Dec 28, 2020",8:00p,Utah Jazz,110,Oklahoma City Thunder,109,Box Score,,0,Chesapeake Energy Arena,
42,"Mon, Dec 28, 2020",9:00p,Houston Rockets,111,Denver Nuggets,124,Box Score,,0,Ball Arena,
43,"Mon, Dec 28, 2020",10:00p,Portland Trail Blazers,115,Los Angeles Lakers,107,Box Score,,0,STAPLES Center,
44,"Tue, Dec 29, 2020",7:00p,New York Knicks,95,Cleveland Cavaliers,86,Box Score,,300,Rocket Mortgage Fieldhouse,
45,"Tue, Dec 29, 2020",7:00p,Golden State Warriors,116,Detroit Pistons,106,Box Score,,0,Little Caesars Arena,
46,"Tue, Dec 29, 2020",7:00p,Boston Celtics,116,Indiana Pacers,111,Box Score,,0,Bankers Life Fieldhouse,
47,"Tue, Dec 29, 2020",7:00p,Chicago Bulls,115,Washington Wizards,107,Box Score,,0,Capital One Arena,
48,"Tue, Dec 29, 2020",7:00p,Toronto Raptors,93,Philadelphia 76ers,100,Box Score,,0,Wells Fargo Center,
49,"Tue, Dec 29, 2020",7:30p,Milwaukee Bucks,144,Miami Heat,97,Box Score,,0,AmericanAirlines Arena,
50,"Tue, Dec 29, 2020",8:00p,Orlando Magic,118,Oklahoma City Thunder,107,Box Score,,0,Chesapeake Energy Arena,
51,"Tue, Dec 29, 2020",10:00p,New Orleans Pelicans,86,Phoenix Suns,111,Box Score,,0,Phoenix Suns Arena,
52,"Tue, Dec 29, 2020",10:00p,Denver Nuggets,115,Sacramento Kings,125,Box Score,,0,Golden 1 Center,
53,"Tue, Dec 29, 2020",10:00p,Minnesota Timberwolves,101,Los Angeles Clippers,124,Box Score,,0,STAPLES Center,
54,"Wed, Dec 30, 2020",7:30p,Milwaukee Bucks,108,Miami Heat,119,Box Score,,0,AmericanAirlines Arena,
55,"Wed, Dec 30, 2020",7:30p,Atlanta Hawks,141,Brooklyn Nets,145,Box Score,,0,Barclays Center,
56,"Wed, Dec 30, 2020",7:30p,Memphis Grizzlies,107,Boston Celtics,126,Box Score,,0,TD Garden,
57,"Wed, Dec 30, 2020",8:30p,Charlotte Hornets,118,Dallas Mavericks,99,Box Score,,0,American Airlines Center,
58,"Wed, Dec 30, 2020",8:30p,Los Angeles Lakers,121,San Antonio Spurs,107,Box Score,,0,AT&T Center,
59,"Wed, Dec 30, 2020",10:00p,Portland Trail Blazers,105,Los Angeles Clippers,128,Box Score,,0,STAPLES Center,
60,"Thu, Dec 31, 2020",3:00p,Cleveland Cavaliers,99,Indiana Pacers,119,Box Score,,0,Bankers Life Fieldhouse,
61,"Thu, Dec 31, 2020",5:00p,Chicago Bulls,133,Washington Wizards,130,Box Score,,0,Capital One Arena,
62,"Thu, Dec 31, 2020",6:30p,Philadelphia 76ers,116,Orlando Magic,92,Box Score,,"3,247",Amway Center,
63,"Thu, Dec 31, 2020",7:00p,Sacramento Kings,119,Houston Rockets,122,Box Score,,"3,247",Toyota Center,
64,"Thu, Dec 31, 2020",7:30p,New York Knicks,83,Toronto Raptors,100,Box Score,,"3,449",Amalie Arena,
65,"Thu, Dec 31, 2020",8:00p,New Orleans Pelicans,113,Oklahoma City Thunder,80,Box Score,,0,Chesapeake Energy Arena,
66,"Thu, Dec 31, 2020",9:00p,Phoenix Suns,106,Utah Jazz,95,Box Score,,"1,932",Vivint Smart Home Arena,
67,"Fri, Jan 1, 2021",7:00p,Memphis Grizzlies,108,Charlotte Hornets,93,Box Score,,0,Spectrum Center,
68,"Fri, Jan 1, 2021",7:00p,Miami Heat,83,Dallas Mavericks,93,Box Score,,0,American Airlines Center,
69,"Fri, Jan 1, 2021",7:00p,Boston Celtics,93,Detroit Pistons,96,Box Score,,0,Little Caesars Arena,
70,"Fri, Jan 1, 2021",7:30p,Atlanta Hawks,114,Brooklyn Nets,96,Box Score,,0,Barclays Center,
71,"Fri, Jan 1, 2021",8:00p,Chicago Bulls,96,Milwaukee Bucks,126,Box Score,,0,Fiserv Forum,
72,"Fri, Jan 1, 2021",8:00p,Washington Wizards,130,Minnesota Timberwolves,109,Box Score,,0,Target Center,
73,"Fri, Jan 1, 2021",8:00p,Los Angeles Lakers,109,San Antonio Spurs,103,Box Score,,0,AT&T Center,
74,"Fri, Jan 1, 2021",9:00p,Phoenix Suns,106,Denver Nuggets,103,Box Score,,0,Ball Arena,
75,"Fri, Jan 1, 2021",9:00p,Los Angeles Clippers,100,Utah Jazz,106,Box Score,,"1,932",Vivint Smart Home Arena,
76,"Fri, Jan 1, 2021",10:30p,Portland Trail Blazers,123,Golden State Warriors,98,Box Score,,0,Chase Center,
77,"Sat, Jan 2, 2021",5:00p,Sacramento Kings,94,Houston Rockets,102,Box Score,,"3,065",Toyota Center,
78,"Sat, Jan 2, 2021",7:00p,New York Knicks,106,Indiana Pacers,102,Box Score,,0,Bankers Life Fieldhouse,
79,"Sat, Jan 2, 2021",7:00p,Oklahoma City Thunder,108,Orlando Magic,99,Box Score,,"3,339",Amway Center,
80,"Sat, Jan 2, 2021",7:00p,Charlotte Hornets,112,Philadelphia 76ers,127,Box Score,,0,Wells Fargo Center,
81,"Sat, Jan 2, 2021",7:30p,Cleveland Cavaliers,96,Atlanta Hawks,91,Box Score,,0,State Farm Arena,
82,"Sat, Jan 2, 2021",7:30p,Toronto Raptors,116,New Orleans Pelicans,120,Box Score,,750,Smoothie King Center,
83,"Sun, Jan 3, 2021",3:00p,Boston Celtics,122,Detroit Pistons,120,Box Score,,0,Little Caesars Arena,
84,"Sun, Jan 3, 2021",6:00p,Washington Wizards,123,Brooklyn Nets,122,Box Score,,0,Barclays Center,
85,"Sun, Jan 3, 2021",6:00p,Los Angeles Lakers,108,Memphis Grizzlies,94,Box Score,,0,FedEx Forum,
86,"Sun, Jan 3, 2021",7:00p,Denver Nuggets,124,Minnesota Timberwolves,109,Box Score,,0,Target Center,
87,"Sun, Jan 3, 2021",7:00p,Utah Jazz,130,San Antonio Spurs,109,Box Score,,0,AT&T Center,
88,"Sun, Jan 3, 2021",8:00p,Dallas Mavericks,108,Chicago Bulls,118,Box Score,,0,United Center,
89,"Sun, Jan 3, 2021",8:00p,Los Angeles Clippers,112,Phoenix Suns,107,Box Score,,0,Phoenix Suns Arena,
90,"Sun, Jan 3, 2021",8:30p,Portland Trail Blazers,122,Golden State Warriors,137,Box Score,,0,Chase Center,
91,"Mon, Jan 4, 2021",7:00p,Cleveland Cavaliers,83,Orlando Magic,103,Box Score,,"2,726",Amway Center,
92,"Mon, Jan 4, 2021",7:00p,Charlotte Hornets,101,Philadelphia 76ers,118,Box Score,,0,Wells Fargo Center,
93,"Mon, Jan 4, 2021",7:30p,New York Knicks,113,Atlanta Hawks,108,Box Score,,0,State Farm Arena,
94,"Mon, Jan 4, 2021",7:30p,Oklahoma City Thunder,90,Miami Heat,118,Box Score,,0,AmericanAirlines Arena,
95,"Mon, Jan 4, 2021",7:30p,Boston Celtics,126,Toronto Raptors,114,Box Score,,"3,740",Amalie Arena,
96,"Mon, Jan 4, 2021",8:00p,Dallas Mavericks,113,Houston Rockets,100,Box Score,,"3,070",Toyota Center,
97,"Mon, Jan 4, 2021",8:00p,Detroit Pistons,115,Milwaukee Bucks,125,Box Score,,0,Fiserv Forum,
98,"Mon, Jan 4, 2021",8:00p,Indiana Pacers,118,New Orleans Pelicans,116,Box Score,OT,750,Smoothie King Center,
99,"Mon, Jan 4, 2021",10:00p,Sacramento Kings,106,Golden State Warriors,137,Box Score,,0,Chase Center,
100,"Tue, Jan 5, 2021",7:30p,Utah Jazz,96,Brooklyn Nets,130,Box Score,,0,Barclays Center,
101,"Tue, Jan 5, 2021",8:00p,Los Angeles Lakers,94,Memphis Grizzlies,92,Box Score,,0,FedEx Forum,
102,"Tue, Jan 5, 2021",9:00p,Minnesota Timberwolves,116,Denver Nuggets,123,Box Score,,0,Ball Arena,
103,"Tue, Jan 5, 2021",10:00p,San Antonio Spurs,116,Los Angeles Clippers,113,Box Score,,0,STAPLES Center,
104,"Tue, Jan 5, 2021",10:30p,Chicago Bulls,111,Portland Trail Blazers,108,Box Score,,0,Moda Center,
105,"Wed, Jan 6, 2021",7:00p,Houston Rockets,107,Indiana Pacers,114,Box Score,,0,Bankers Life Fieldhouse,
106,"Wed, Jan 6, 2021",7:00p,Cleveland Cavaliers,94,Orlando Magic,105,Box Score,,"2,948",Amway Center,
107,"Wed, Jan 6, 2021",7:00p,Washington Wizards,136,Philadelphia 76ers,141,Box Score,,0,Wells Fargo Center,
108,"Wed, Jan 6, 2021",7:30p,Charlotte Hornets,102,Atlanta Hawks,94,Box Score,,0,State Farm Arena,
109,"Wed, Jan 6, 2021",7:30p,Boston Celtics,107,Miami Heat,105,Box Score,,0,AmericanAirlines Arena,
110,"Wed, Jan 6, 2021",7:30p,Utah Jazz,100,New York Knicks,112,Box Score,,0,Madison Square Garden (IV),
111,"Wed, Jan 6, 2021",8:00p,Detroit Pistons,115,Milwaukee Bucks,130,Box Score,,0,Fiserv Forum,
112,"Wed, Jan 6, 2021",8:00p,Oklahoma City Thunder,111,New Orleans Pelicans,110,Box Score,,750,Smoothie King Center,
113,"Wed, Jan 6, 2021",9:00p,Toronto Raptors,115,Phoenix Suns,123,Box Score,,0,Phoenix Suns Arena,
114,"Wed, Jan 6, 2021",10:00p,Los Angeles Clippers,108,Golden State Warriors,101,Box Score,,0,Chase Center,
115,"Wed, Jan 6, 2021",10:00p,Chicago Bulls,124,Sacramento Kings,128,Box Score,,0,Golden 1 Center,
116,"Thu, Jan 7, 2021",7:30p,Philadelphia 76ers,109,Brooklyn Nets,122,Box Score,,0,Barclays Center,
117,"Thu, Jan 7, 2021",8:00p,Cleveland Cavaliers,94,Memphis Grizzlies,90,Box Score,,0,FedEx Forum,
118,"Thu, Jan 7, 2021",10:00p,Dallas Mavericks,124,Denver Nuggets,117,Box Score,OT,0,Ball Arena,
119,"Thu, Jan 7, 2021",10:00p,San Antonio Spurs,118,Los Angeles Lakers,109,Box Score,,0,STAPLES Center,
120,"Thu, Jan 7, 2021",10:00p,Minnesota Timberwolves,117,Portland Trail Blazers,135,Box Score,,0,Moda Center,
121,"Fri, Jan 8, 2021",7:00p,Phoenix Suns,105,Detroit Pistons,110,Box Score,OT,0,Little Caesars Arena,
122,"Fri, Jan 8, 2021",7:30p,Washington Wizards,107,Boston Celtics,116,Box Score,,0,TD Garden,
123,"Fri, Jan 8, 2021",7:30p,Charlotte Hornets,118,New Orleans Pelicans,110,Box Score,,750,Smoothie King Center,
124,"Fri, Jan 8, 2021",7:30p,Oklahoma City Thunder,101,New York Knicks,89,Box Score,,0,Madison Square Garden (IV),
125,"Fri, Jan 8, 2021",8:00p,Orlando Magic,90,Houston Rockets,132,Box Score,,"3,039",Toyota Center,
126,"Fri, Jan 8, 2021",8:00p,Brooklyn Nets,110,Memphis Grizzlies,115,Box Score,,0,FedEx Forum,
127,"Fri, Jan 8, 2021",8:00p,Utah Jazz,131,Milwaukee Bucks,118,Box Score,,0,Fiserv Forum,
128,"Fri, Jan 8, 2021",10:00p,Los Angeles Clippers,105,Golden State Warriors,115,Box Score,,0,Chase Center,
129,"Fri, Jan 8, 2021",10:00p,Chicago Bulls,115,Los Angeles Lakers,117,Box Score,,0,STAPLES Center,
130,"Fri, Jan 8, 2021",10:00p,Toronto Raptors,144,Sacramento Kings,123,Box Score,,0,Golden 1 Center,
131,"Sat, Jan 9, 2021",3:00p,Denver Nuggets,115,Philadelphia 76ers,103,Box Score,,0,Wells Fargo Center,
132,"Sat, Jan 9, 2021",7:00p,Atlanta Hawks,105,Charlotte Hornets,113,Box Score,,0,Spectrum Center,
133,"Sat, Jan 9, 2021",7:00p,Phoenix Suns,125,Indiana Pacers,117,Box Score,,0,Bankers Life Fieldhouse,
134,"Sat, Jan 9, 2021",7:00p,Miami Heat,128,Washington Wizards,124,Box Score,,0,Capital One Arena,
135,"Sat, Jan 9, 2021",8:00p,Cleveland Cavaliers,90,Milwaukee Bucks,100,Box Score,,0,Fiserv Forum,
136,"Sat, Jan 9, 2021",8:00p,San Antonio Spurs,125,Minnesota Timberwolves,122,Box Score,OT,0,Target Center,
137,"Sat, Jan 9, 2021",8:30p,Orlando Magic,98,Dallas Mavericks,112,Box Score,,0,American Airlines Center,
138,"Sat, Jan 9, 2021",10:00p,Portland Trail Blazers,125,Sacramento Kings,99,Box Score,,0,Golden 1 Center,
139,"Sun, Jan 10, 2021",3:00p,Utah Jazz,96,Detroit Pistons,86,Box Score,,0,Little Caesars Arena,
140,"Sun, Jan 10, 2021",4:00p,Chicago Bulls,127,Los Angeles Clippers,130,Box Score,,0,STAPLES Center,
141,"Sun, Jan 10, 2021",6:00p,Oklahoma City Thunder,129,Brooklyn Nets,116,Box Score,,0,Barclays Center,
142,"Sun, Jan 10, 2021",6:00p,Denver Nuggets,114,New York Knicks,89,Box Score,,0,Madison Square Garden (IV),
143,"Sun, Jan 10, 2021",7:00p,Los Angeles Lakers,120,Houston Rockets,102,Box Score,,"3,327",Toyota Center,
144,"Sun, Jan 10, 2021",8:00p,San Antonio Spurs,88,Minnesota Timberwolves,96,Box Score,,0,Target Center,
145,"Sun, Jan 10, 2021",8:30p,Toronto Raptors,105,Golden State Warriors,106,Box Score,,0,Chase Center,
146,"Mon, Jan 11, 2021",7:00p,New York Knicks,88,Charlotte Hornets,109,Box Score,,0,Spectrum Center,
147,"Mon, Jan 11, 2021",7:00p,Memphis Grizzlies,101,Cleveland Cavaliers,91,Box Score,,"1,944",Rocket Mortgage Fieldhouse,
148,"Mon, Jan 11, 2021",7:00p,Milwaukee Bucks,121,Orlando Magic,99,Box Score,,"3,248",Amway Center,
149,"Mon, Jan 11, 2021",7:00p,Phoenix Suns,107,Washington Wizards,128,Box Score,,0,Capital One Arena,
150,"Mon, Jan 11, 2021",7:30p,Philadelphia 76ers,94,Atlanta Hawks,112,Box Score,,0,State Farm Arena,
151,"Mon, Jan 11, 2021",10:00p,Toronto Raptors,111,Portland Trail Blazers,112,Box Score,,0,Moda Center,
152,"Mon, Jan 11, 2021",10:00p,Indiana Pacers,122,Sacramento Kings,127,Box Score,,0,Golden 1 Center,
153,"Tue, Jan 12, 2021",7:00p,Miami Heat,134,Philadelphia 76ers,137,Box Score,OT,0,Wells Fargo Center,
154,"Tue, Jan 12, 2021",7:30p,Denver Nuggets,116,Brooklyn Nets,122,Box Score,,0,Barclays Center,
155,"Tue, Jan 12, 2021",7:30p,Utah Jazz,117,Cleveland Cavaliers,87,Box Score,,"1,944",Rocket Mortgage Fieldhouse,
156,"Tue, Jan 12, 2021",8:00p,Los Angeles Lakers,117,Houston Rockets,100,Box Score,,"3,221",Toyota Center,
157,"Tue, Jan 12, 2021",8:00p,San Antonio Spurs,112,Oklahoma City Thunder,102,Box Score,,0,Chesapeake Energy Arena,
158,"Tue, Jan 12, 2021",10:30p,Indiana Pacers,104,Golden State Warriors,95,Box Score,,0,Chase Center,
159,"Wed, Jan 13, 2021",7:00p,Dallas Mavericks,104,Charlotte Hornets,93,Box Score,,0,Spectrum Center,
160,"Wed, Jan 13, 2021",7:00p,Milwaukee Bucks,110,Detroit Pistons,101,Box Score,,0,Little Caesars Arena,
161,"Wed, Jan 13, 2021",7:30p,Brooklyn Nets,116,New York Knicks,109,Box Score,,0,Madison Square Garden (IV),
162,"Wed, Jan 13, 2021",8:00p,Memphis Grizzlies,118,Minnesota Timberwolves,107,Box Score,,0,Target Center,
163,"Wed, Jan 13, 2021",8:00p,Los Angeles Lakers,128,Oklahoma City Thunder,99,Box Score,,0,Chesapeake Energy Arena,
164,"Wed, Jan 13, 2021",10:00p,New Orleans Pelicans,106,Los Angeles Clippers,111,Box Score,,0,STAPLES Center,
165,"Wed, Jan 13, 2021",10:00p,Portland Trail Blazers,132,Sacramento Kings,126,Box Score,,0,Golden 1 Center,
166,"Thu, Jan 14, 2021",7:00p,Miami Heat,108,Philadelphia 76ers,125,Box Score,,0,Wells Fargo Center,
167,"Thu, Jan 14, 2021",7:30p,Houston Rockets,109,San Antonio Spurs,105,Box Score,,0,AT&T Center,
